"sample_name","xcms_peak_idx","feature_id","xcms_peak_mz","xcms_peak_rtmed","xcms_peak_rtmin","xcms_peak_rtmax","group_scan_count","scan_numbers_all","scan_numbers_in_umap","umap_scan_count"
"Posi_Ida_Chlamydomonas_1",1686,"feature_1686",377.284106320345,216.08299999998,213.32299999998,219.53200000002,2,"1321,1331","",0
"Posi_Ida_Chlamydomonas_1",1688,"feature_1688",752.543390863931,214.01299999998,208.48300000002,225.23200000002,2,"1300,1313","1300,1313",2
"Posi_Ida_Chlamydomonas_1",1692,"feature_1692",783.442100140418,214.01299999998,209.86300000002,221.61199999998,2,"1301,1328","1301,1328",2
"Posi_Ida_Chlamydomonas_1",1697,"feature_1697",339.344736192406,210.55300000002,205.443,216.77299999998,1,"1284","",0
"Posi_Ida_Chlamydomonas_1",1699,"feature_1699",832.523716222022,217.46299999998,215.39299999998,223.002,1,"1373","",0
"Posi_Ida_Chlamydomonas_1",1700,"feature_1700",833.526310965192,218.84200000002,216.08299999998,220.92199999998,1,"1351","",0
"Posi_Ida_Chlamydomonas_1",1706,"feature_1706",484.37728402091,221.61199999998,219.53200000002,223.002,2,"1387,1401","",0
"Posi_Ida_Chlamydomonas_1",1710,"feature_1710",790.543874895936,213.32299999998,209.86300000002,220.22200000002,2,"1291,1302","1291,1302",2
"Posi_Ida_Chlamydomonas_1",1711,"feature_1711",816.5914357804,220.92199999998,218.15299999998,226.61200000002,1,"1392","1392",1
"Posi_Ida_Chlamydomonas_1",1713,"feature_1713",1001.53904797476,220.92199999998,218.15299999998,223.845,1,"1393","1393",1
"Posi_Ida_Chlamydomonas_1",1730,"feature_1730",512.408438318911,222.312,208.48300000002,229.37200000002,1,"1389","",0
"Posi_Ida_Chlamydomonas_1",1731,"feature_1731",767.468384961364,213.32299999998,207.10300000002,220.22200000002,4,"1282,1290,1338,1344","1282,1290,1338,1344",4
"Posi_Ida_Chlamydomonas_1",1734,"feature_1734",933.55244748968,220.92199999998,216.77299999998,226.61200000002,2,"1375,1381","1375,1381",2
"Posi_Ida_Chlamydomonas_1",1738,"feature_1738",489.332776702248,221.61199999998,218.84200000002,225.23200000002,2,"1388,1395","",0
"Posi_Ida_Chlamydomonas_1",1741,"feature_1741",928.597662027329,220.92199999998,217.46299999998,226.61200000002,2,"1374,1380","1374,1380",2
"Posi_Ida_Chlamydomonas_1",1748,"feature_1748",702.528660971843,219.53200000002,208.48300000002,233.66200000002,1,"1365","1365",1
"Posi_Ida_Chlamydomonas_1",1753,"feature_1753",939.591807625219,225.92200000002,223.70200000002,229.37200000002,1,"1446","1446",1
"Posi_Ida_Chlamydomonas_1",1760,"feature_1760",750.525655679619,223.70200000002,214.70299999998,229.37200000002,1,"1426","1426",1
"Posi_Ida_Chlamydomonas_1",1761,"feature_1761",786.596363653516,223.70200000002,214.70299999998,229.37200000002,1,"1391","1391",1
"Posi_Ida_Chlamydomonas_1",1772,"feature_1772",940.595097684194,225.92200000002,223.002,228.68200000002,1,"1437","1437",1
"Posi_Ida_Chlamydomonas_1",1773,"feature_1773",963.672176942447,225.23200000002,223.002,228.68200000002,1,"1449","1449",1
"Posi_Ida_Chlamydomonas_1",1777,"feature_1777",441.295873281616,220.22200000002,216.77299999998,229.37200000002,3,"1332,1342,1414","",0
"Posi_Ida_Chlamydomonas_1",1778,"feature_1778",959.566591677766,225.92200000002,223.002,232.14199999998,2,"1431,1448","1431,1448",2
"Posi_Ida_Chlamydomonas_1",1785,"feature_1785",419.314837909133,216.08299999998,208.48300000002,231.45199999998,3,"1276,1341,1364","",0
"Posi_Ida_Chlamydomonas_1",1787,"feature_1787",729.547392245432,223.002,213.32299999998,230.76199999998,2,"1396,1404","1396,1404",2
"Posi_Ida_Chlamydomonas_1",1789,"feature_1789",798.589139519763,229.37200000002,218.84200000002,244.371,1,"1444","1444",1
"Posi_Ida_Chlamydomonas_1",1790,"feature_1790",799.596806747919,227.30200000002,222.312,235.74199999998,1,"1458","1458",1
"Posi_Ida_Chlamydomonas_1",1803,"feature_1803",861.476727252768,230.07199999998,227.30200000002,241.581,1,"1464","1464",1
"Posi_Ida_Chlamydomonas_1",1808,"feature_1808",776.60106659958,220.92199999998,190.42699999998,242.28100000002,3,"1323,1350,1372","1323,1350,1372",3
"Posi_Ida_Chlamydomonas_1",1810,"feature_1810",940.546161179395,230.07199999998,227.30200000002,235.05199999998,2,"1465,1486","1465,1486",2
"Posi_Ida_Chlamydomonas_1",1812,"feature_1812",955.614700417366,225.92200000002,223.002,232.28500000002,1,"1438","1438",1
"Posi_Ida_Chlamydomonas_1",1814,"feature_1814",464.371409148645,219.53200000002,213.32299999998,228.68200000002,3,"1343,1356,1424","",0
"Posi_Ida_Chlamydomonas_1",1815,"feature_1815",728.544242217994,223.002,213.32299999998,232.28500000002,1,"1349","1349",1
"Posi_Ida_Chlamydomonas_1",1816,"feature_1816",748.506909068149,231.45199999998,227.99200000002,235.74199999998,1,"1480","",0
"Posi_Ida_Chlamydomonas_1",1817,"feature_1817",939.543297184845,230.07199999998,226.61200000002,235.74199999998,1,"1475","1475",1
"Posi_Ida_Chlamydomonas_1",1821,"feature_1821",840.496891821997,230.76199999998,227.99200000002,234.35200000002,1,"1463","1463",1
"Posi_Ida_Chlamydomonas_1",1822,"feature_1822",839.492134618793,230.76199999998,225.92200000002,233.66200000002,1,"1474","1474",1
"Posi_Ida_Chlamydomonas_1",1823,"feature_1823",679.53314809781,232.97200000002,231.45199999998,234.35200000002,1,"1492","1492",1
"Posi_Ida_Chlamydomonas_1",1828,"feature_1828",954.611475759368,225.92200000002,221.61199999998,232.14199999998,2,"1430,1447","1430,1447",2
"Posi_Ida_Chlamydomonas_1",1829,"feature_1829",571.47061059335,232.28500000002,228.68200000002,238.521,2,"1488,1513","1488",1
"Posi_Ida_Chlamydomonas_1",1830,"feature_1830",585.450037671286,231.45199999998,227.99200000002,237.831,1,"1478","",0
"Posi_Ida_Chlamydomonas_1",1832,"feature_1832",793.563391926829,231.45199999998,227.99200000002,235.05199999998,1,"1472","1472",1
"Posi_Ida_Chlamydomonas_1",1833,"feature_1833",805.557165700195,231.45199999998,227.99200000002,235.05199999998,2,"1473,1485","",0
"Posi_Ida_Chlamydomonas_1",1836,"feature_1836",905.4528315761,232.97200000002,232.14199999998,235.05199999998,1,"1501","1501",1
"Posi_Ida_Chlamydomonas_1",1838,"feature_1838",678.528651695806,225.23200000002,220.92199999998,237.831,1,"1425","1425",1
"Posi_Ida_Chlamydomonas_1",1839,"feature_1839",740.528407457031,234.35200000002,232.14199999998,244.371,1,"1497","",0
"Posi_Ida_Chlamydomonas_1",1844,"feature_1844",792.559834980684,231.45199999998,226.61200000002,237.831,1,"1484","1484",1
"Posi_Ida_Chlamydomonas_1",1846,"feature_1846",812.61293789277,226.61200000002,223.70200000002,234.35200000002,1,"1445","1445",1
"Posi_Ida_Chlamydomonas_1",1850,"feature_1850",904.598631939597,233.66200000002,232.14199999998,236.442,2,"1509,1525","1509",1
"Posi_Ida_Chlamydomonas_1",1854,"feature_1854",765.469942778394,232.97200000002,230.07199999998,237.132,2,"1493,1507","1493,1507",2
"Posi_Ida_Chlamydomonas_1",1856,"feature_1856",776.541839991159,226.61200000002,220.92199999998,232.28500000002,2,"1428,1435","1428,1435",2
"Posi_Ida_Chlamydomonas_1",1857,"feature_1857",785.458290179194,232.14199999998,227.99200000002,237.132,2,"1471,1483","1471,1483",2
"Posi_Ida_Chlamydomonas_1",1858,"feature_1858",834.537658485876,230.76199999998,226.61200000002,236.442,2,"1459,1462","1459,1462",2
"Posi_Ida_Chlamydomonas_1",1866,"feature_1866",743.483657797913,232.28500000002,227.99200000002,238.521,1,"1479","1479",1
"Posi_Ida_Chlamydomonas_1",1867,"feature_1867",755.563182790293,227.30200000002,221.61199999998,235.74199999998,3,"1427,1433,1469","1427,1433,1469",3
"Posi_Ida_Chlamydomonas_1",1868,"feature_1868",762.513431692096,213.32299999998,208.48300000002,219.53200000002,3,"1281,1289,1337","1281,1289,1337",3
"Posi_Ida_Chlamydomonas_1",1870,"feature_1870",769.484474261977,231.45199999998,218.15299999998,240.19099999998,2,"1470,1498","1470,1498",2
"Posi_Ida_Chlamydomonas_1",1873,"feature_1873",778.230119261527,236.442,234.35200000002,238.521,1,"1532","1532",1
"Posi_Ida_Chlamydomonas_1",1879,"feature_1879",760.510698827189,232.28500000002,225.92200000002,239.211,2,"1481,1489","1481,1489",2
"Posi_Ida_Chlamydomonas_1",1882,"feature_1882",776.228603486902,238.521,234.35200000002,245.07100000002,2,"1524,1538","1524",1
"Posi_Ida_Chlamydomonas_1",1883,"feature_1883",338.341449085847,210.55300000002,205.443,216.77299999998,1,"1273","",0
"Posi_Ida_Chlamydomonas_1",1885,"feature_1885",338.341491694702,197.109,192.66400000002,205.443,3,"1117,1141,1179","",0
"Posi_Ida_Chlamydomonas_1",1889,"feature_1889",226.950832403752,237.132,233.66200000002,243.67099999998,2,"1530,1563","",0
"Posi_Ida_Chlamydomonas_1",1892,"feature_1892",764.529158429545,231.45199999998,225.92200000002,237.831,1,"1482","1482",1
"Posi_Ida_Chlamydomonas_1",1893,"feature_1893",764.529119440571,220.92199999998,216.77299999998,225.92200000002,1,"1405","1405",1
"Posi_Ida_Chlamydomonas_1",1897,"feature_1897",795.499888881387,233.66200000002,231.45199999998,239.211,1,"1508","1508",1
"Posi_Ida_Chlamydomonas_1",1903,"feature_1903",784.523163664487,239.499,236.442,242.97100000002,2,"1539,1556","1539,1556",2
"Posi_Ida_Chlamydomonas_1",1906,"feature_1906",807.574211554702,241.581,239.499,243.67099999998,1,"1587","",0
"Posi_Ida_Chlamydomonas_1",1912,"feature_1912",789.479119176565,242.28100000002,238.521,244.371,1,"1547","1547",1
"Posi_Ida_Chlamydomonas_1",1927,"feature_1927",772.50407341192,242.28100000002,238.521,246.45100000002,1,"1593","1593",1
"Posi_Ida_Chlamydomonas_1",1930,"feature_1930",811.54186226304,242.97100000002,240.19099999998,248.11099999998,1,"1595","",0
"Posi_Ida_Chlamydomonas_1",1934,"feature_1934",495.34456761989,243.67099999998,240.891,247.28299999998,1,"1592","",0
"Posi_Ida_Chlamydomonas_1",1941,"feature_1941",781.538882323032,245.76100000002,240.891,249.63100000002,1,"1616","1616",1
"Posi_Ida_Chlamydomonas_1",1950,"feature_1950",458.391183731262,244.371,242.28100000002,246.45100000002,1,"1611","",0
"Posi_Ida_Chlamydomonas_1",1951,"feature_1951",474.414141344766,244.371,240.891,248.11099999998,1,"1601","1601",1
"Posi_Ida_Chlamydomonas_1",1957,"feature_1957",935.56865466328,240.891,235.74199999998,246.45100000002,2,"1550,1571","1550,1571",2
"Posi_Ida_Chlamydomonas_1",1959,"feature_1959",439.378214328013,244.371,240.19099999998,247.14100000002,1,"1609","",0
"Posi_Ida_Chlamydomonas_1",1961,"feature_1961",457.386508026373,244.371,241.581,247.14100000002,1,"1600","",0
"Posi_Ida_Chlamydomonas_1",1963,"feature_1963",502.446315609476,244.371,241.581,247.14100000002,1,"1603","",0
"Posi_Ida_Chlamydomonas_1",1964,"feature_1964",767.548507533037,242.28100000002,239.211,248.11099999998,2,"1568,1586","1568,1586",2
"Posi_Ida_Chlamydomonas_1",1965,"feature_1965",771.500565443902,242.28100000002,237.831,248.11099999998,1,"1580","1580",1
"Posi_Ida_Chlamydomonas_1",1968,"feature_1968",930.612814143394,240.891,235.74199999998,247.28299999998,3,"1549,1570,1606","1549,1570,1606",3
"Posi_Ida_Chlamydomonas_1",1970,"feature_1970",763.510983932379,245.07100000002,239.499,247.42399999998,2,"1604,1622","1604,1622",2
"Posi_Ida_Chlamydomonas_1",1971,"feature_1971",780.539425356858,245.76100000002,240.19099999998,247.42399999998,1,"1605","1605",1
"Posi_Ida_Chlamydomonas_1",1972,"feature_1972",816.636292425238,247.14100000002,243.67099999998,247.42399999998,1,"1637","1637",1
"Posi_Ida_Chlamydomonas_1",1973,"feature_1973",257.210916345487,245.07100000002,241.581,248.11099999998,1,"1599","",0
"Posi_Ida_Chlamydomonas_1",1978,"feature_1978",479.369330275648,244.371,240.891,249.63100000002,2,"1591,1602","1591,1602",2
"Posi_Ida_Chlamydomonas_1",1979,"feature_1979",726.527190567562,245.07100000002,239.35300000002,248.80099999998,1,"1613","1613",1
"Posi_Ida_Chlamydomonas_1",1980,"feature_1980",762.598450428056,245.07100000002,241.581,248.80099999998,1,"1615","1615",1
"Posi_Ida_Chlamydomonas_1",1981,"feature_1981",794.524856312286,246.45100000002,234.35200000002,251.70100000002,1,"1624","1624",1
"Posi_Ida_Chlamydomonas_1",1984,"feature_1984",706.55102868542,245.07100000002,239.35300000002,249.63100000002,1,"1654","1654",1
"Posi_Ida_Chlamydomonas_1",1988,"feature_1988",629.490980738278,248.80099999998,247.14100000002,253.791,1,"1664","",0
"Posi_Ida_Chlamydomonas_1",1990,"feature_1990",841.511684496652,249.63100000002,247.42399999998,252.40099999998,1,"1658","1658",1
"Posi_Ida_Chlamydomonas_1",1992,"feature_1992",628.493872888624,248.943,247.42399999998,253.791,1,"1653","",0
"Posi_Ida_Chlamydomonas_1",1994,"feature_1994",732.567074578326,235.05199999998,231.45199999998,242.97100000002,1,"1496","1496",1
"Posi_Ida_Chlamydomonas_1",1996,"feature_1996",601.464805037254,248.11099999998,245.07100000002,253.791,2,"1635,1652","",0
"Posi_Ida_Chlamydomonas_1",1998,"feature_1998",391.281301376918,251.01100000002,249.63100000002,253.09099999998,1,"1679","",0
"Posi_Ida_Chlamydomonas_1",2005,"feature_2005",605.416865179777,248.11099999998,245.07100000002,253.791,1,"1642","1642",1
"Posi_Ida_Chlamydomonas_1",2008,"feature_2008",307.190833292022,251.70100000002,248.11099999998,254.481,1,"1678","",0
"Posi_Ida_Chlamydomonas_1",2011,"feature_2011",491.382417470399,251.70100000002,249.63100000002,254.481,1,"1671","",0
"Posi_Ida_Chlamydomonas_1",2017,"feature_2017",447.346062970404,251.70100000002,247.14100000002,256.56100000002,1,"1680","1680",1
"Posi_Ida_Chlamydomonas_1",2019,"feature_2019",493.407981987863,251.70100000002,248.943,255.18100000002,1,"1663","",0
"Posi_Ida_Chlamydomonas_1",2021,"feature_2021",704.544996865407,245.07100000002,239.35300000002,250.32100000002,1,"1612","1612",1
"Posi_Ida_Chlamydomonas_1",2024,"feature_2024",731.562816834612,235.05199999998,229.37200000002,242.97100000002,1,"1566","1566",1
"Posi_Ida_Chlamydomonas_1",2027,"feature_2027",752.541939865882,245.76100000002,232.97200000002,266.92000000002,1,"1567","1567",1
"Posi_Ida_Chlamydomonas_1",2029,"feature_2029",778.557752471394,247.14100000002,237.132,255.87100000002,1,"1623","1623",1
"Posi_Ida_Chlamydomonas_1",2035,"feature_2035",800.611967818677,247.28299999998,242.28100000002,254.481,1,"1625","1625",1
"Posi_Ida_Chlamydomonas_1",2036,"feature_2036",814.629108578116,247.28299999998,237.132,257.25100000002,1,"1626","1626",1
"Posi_Ida_Chlamydomonas_1",2038,"feature_2038",815.632679432759,239.35300000002,237.831,242.28100000002,1,"1559","1559",1
"Posi_Ida_Chlamydomonas_1",2040,"feature_2040",217.090496473085,255.18100000002,252.40099999998,257.25100000002,2,"1668,1705","",0
"Posi_Ida_Chlamydomonas_1",2043,"feature_2043",444.411092401247,257.25100000002,250.32100000002,260.71000000002,1,"1733","",0
"Posi_Ida_Chlamydomonas_1",2044,"feature_2044",469.328379665348,251.70100000002,248.11099999998,255.87100000002,2,"1651,1670","",0
"Posi_Ida_Chlamydomonas_1",2045,"feature_2045",492.403751595286,251.70100000002,247.14100000002,255.87100000002,1,"1681","",0
"Posi_Ida_Chlamydomonas_1",2049,"feature_2049",797.515620163303,251.70100000002,232.28500000002,264.85000000002,1,"1702","1702",1
"Posi_Ida_Chlamydomonas_1",2050,"feature_2050",836.553256545252,249.63100000002,246.45100000002,255.87100000002,1,"1657","1657",1
"Posi_Ida_Chlamydomonas_1",2058,"feature_2058",573.487060368613,253.09099999998,248.80099999998,257.25100000002,2,"1682,1696","",0
"Posi_Ida_Chlamydomonas_1",2061,"feature_2061",788.477448954174,254.481,249.63100000002,258.63,1,"1699","1699",1
"Posi_Ida_Chlamydomonas_1",2063,"feature_2063",379.335164986641,255.18100000002,251.70100000002,260.71000000002,1,"1707","",0
"Posi_Ida_Chlamydomonas_1",2065,"feature_2065",745.500316186691,253.09099999998,249.63100000002,260.01,2,"1683,1697","1683,1697",2
"Posi_Ida_Chlamydomonas_1",2066,"feature_2066",746.50286084057,253.09099999998,249.63100000002,257.94,1,"1691","1691",1
"Posi_Ida_Chlamydomonas_1",2070,"feature_2070",757.579676486864,246.45100000002,230.76199999998,264.16000000002,2,"1614,1629","1614,1629",2
"Posi_Ida_Chlamydomonas_1",2076,"feature_2076",762.526759147893,253.09099999998,248.80099999998,260.01,2,"1673,1684","1673,1684",2
"Posi_Ida_Chlamydomonas_1",2080,"feature_2080",773.506600553939,255.87100000002,248.943,260.71000000002,1,"1665","1665",1
"Posi_Ida_Chlamydomonas_1",2081,"feature_2081",728.541948829705,256.56100000002,250.32100000002,261.40000000002,2,"1716,1734","1716,1734",2
"Posi_Ida_Chlamydomonas_1",2082,"feature_2082",794.574091242439,254.481,232.14199999998,269.82199999998,1,"1709","",0
"Posi_Ida_Chlamydomonas_1",2085,"feature_2085",750.598298107294,256.56100000002,250.32100000002,260.71000000002,1,"1717","1717",1
"Posi_Ida_Chlamydomonas_1",2088,"feature_2088",553.390741766903,258.63,250.32100000002,266.23000000002,1,"1743","",0
"Posi_Ida_Chlamydomonas_1",2092,"feature_2092",730.560140459173,247.42399999998,242.97100000002,253.09099999998,1,"1574","1574",1
"Posi_Ida_Chlamydomonas_1",2093,"feature_2093",730.560093618782,235.05199999998,229.37200000002,242.97100000002,2,"1515,1554","1515,1554",2
"Posi_Ida_Chlamydomonas_1",2098,"feature_2098",766.545188060658,255.87100000002,248.11099999998,262.09000000002,2,"1698,1718","1698,1718",2
"Posi_Ida_Chlamydomonas_1",2099,"feature_2099",766.54503833699,242.28100000002,237.831,248.11099999998,1,"1579","1579",1
"Posi_Ida_Chlamydomonas_1",2100,"feature_2100",768.550630539713,255.87100000002,248.943,262.09000000002,1,"1674","1674",1
"Posi_Ida_Chlamydomonas_1",2101,"feature_2101",771.500521242559,255.18100000002,248.80099999998,262.09000000002,2,"1655,1685","1655,1685",2
"Posi_Ida_Chlamydomonas_1",2102,"feature_2102",531.406149335962,257.94,251.01100000002,271.89,1,"1714","",0
"Posi_Ida_Chlamydomonas_1",2103,"feature_2103",708.567179445511,256.56100000002,249.63100000002,262.78000000002,2,"1722,1725","1722,1725",2
"Posi_Ida_Chlamydomonas_1",2106,"feature_2106",802.629652832495,262.09000000002,259.32,265.54000000002,2,"1765,1817","1765,1817",2
"Posi_Ida_Chlamydomonas_1",2110,"feature_2110",777.607779124483,263.47000000002,257.25100000002,266.23000000002,1,"1736","1736",1
"Posi_Ida_Chlamydomonas_1",2112,"feature_2112",589.48053634976,264.85000000002,262.78000000002,268.99000000002,1,"1787","",0
"Posi_Ida_Chlamydomonas_1",2113,"feature_2113",633.511062066566,264.85000000002,262.78000000002,266.92000000002,1,"1782","",0
"Posi_Ida_Chlamydomonas_1",2114,"feature_2114",739.505781569057,261.40000000002,258.63,266.92000000002,2,"1748,1762","1748,1762",2
"Posi_Ida_Chlamydomonas_1",2116,"feature_2116",953.562069156643,265.54000000002,263.47000000002,266.92000000002,1,"1799","1799",1
"Posi_Ida_Chlamydomonas_1",2117,"feature_2117",1138.75365084108,265.54000000002,263.47000000002,266.92000000002,1,"1808","1808",1
"Posi_Ida_Chlamydomonas_1",2119,"feature_2119",789.491429747562,264.85000000002,261.40000000002,267.61000000002,1,"1796","1796",1
"Posi_Ida_Chlamydomonas_1",2121,"feature_2121",756.576453604527,247.14100000002,240.891,252.40099999998,1,"1621","1621",1
"Posi_Ida_Chlamydomonas_1",2124,"feature_2124",850.24883044928,266.23000000002,264.16000000002,268.30000000002,1,"1807","1807",1
"Posi_Ida_Chlamydomonas_1",2127,"feature_2127",796.591476835098,266.23000000002,262.78000000002,272.58,1,"1784","1784",1
"Posi_Ida_Chlamydomonas_1",2129,"feature_2129",707.5640931756,268.30000000002,262.78000000002,269.82199999998,1,"1810","1810",1
"Posi_Ida_Chlamydomonas_1",2130,"feature_2130",797.595587081261,266.23000000002,262.78000000002,269.82199999998,1,"1789","",0
"Posi_Ida_Chlamydomonas_1",2131,"feature_2131",935.63912100737,266.23000000002,262.78000000002,269.82199999998,1,"1772","",0
"Posi_Ida_Chlamydomonas_1",2134,"feature_2134",770.568931529938,266.92000000002,262.09000000002,271.2,1,"1777","1777",1
"Posi_Ida_Chlamydomonas_1",2136,"feature_2136",839.49107864157,270.51,267.61000000002,273.96,2,"1829,1842","1829,1842",2
"Posi_Ida_Chlamydomonas_1",2138,"feature_2138",778.619925850533,269.82199999998,267.61000000002,273.27,1,"1845","1845",1
"Posi_Ida_Chlamydomonas_1",2142,"feature_2142",774.520534156761,266.23000000002,257.25100000002,273.96,1,"1806","1806",1
"Posi_Ida_Chlamydomonas_1",2145,"feature_2145",964.607288767897,271.89,269.82199999998,278.11900000002,1,"1852","1852",1
"Posi_Ida_Chlamydomonas_1",2146,"feature_2146",736.590559446506,269.68000000002,265.54000000002,275.34,2,"1812,1833","1812,1833",2
"Posi_Ida_Chlamydomonas_1",2148,"feature_2148",773.517386426566,266.23000000002,261.40000000002,272.58,2,"1788,1815","1788,1815",2
"Posi_Ida_Chlamydomonas_1",2149,"feature_2149",790.629289402029,269.68000000002,262.78000000002,276.03,1,"1816","1816",1
"Posi_Ida_Chlamydomonas_1",2151,"feature_2151",959.647431390078,271.2,263.47000000002,278.80900000002,1,"1847","1847",1
"Posi_Ida_Chlamydomonas_1",2152,"feature_2152",963.602469334001,273.27,272.58,281.17900000002,1,"1838","1838",1
"Posi_Ida_Chlamydomonas_1",2153,"feature_2153",706.56053008024,256.56100000002,250.32100000002,262.78000000002,2,"1672,1715","1672,1715",2
"Posi_Ida_Chlamydomonas_1",2155,"feature_2155",937.585148195762,266.23000000002,261.40000000002,272.58,2,"1790,1798","1790,1798",2
"Posi_Ida_Chlamydomonas_1",2159,"feature_2159",817.511166407643,271.2,266.92000000002,275.34,1,"1841","1841",1
"Posi_Ida_Chlamydomonas_1",2160,"feature_2160",791.632995605908,269.68000000002,262.78000000002,276.03,1,"1835","1835",1
"Posi_Ida_Chlamydomonas_1",2170,"feature_2170",865.508024692803,275.34,273.96,277.419,1,"1859","1859",1
"Posi_Ida_Chlamydomonas_1",2172,"feature_2172",734.583179762207,269.68000000002,262.78000000002,275.34,1,"1821","1821",1
"Posi_Ida_Chlamydomonas_1",2174,"feature_2174",780.574601142287,269.82199999998,258.63,278.11900000002,1,"1834","1834",1
"Posi_Ida_Chlamydomonas_1",2175,"feature_2175",781.578014244626,269.82199999998,258.63,278.11900000002,1,"1779","1779",1
"Posi_Ida_Chlamydomonas_1",2176,"feature_2176",932.630557442348,266.23000000002,260.01,272.58,4,"1766,1785,1819,1823","1766,1785,1819,1823",4
"Posi_Ida_Chlamydomonas_1",2178,"feature_2178",393.351094998483,276.03,273.96,278.80900000002,1,"1880","",0
"Posi_Ida_Chlamydomonas_1",2180,"feature_2180",577.517518428772,276.729,273.27,280.479,1,"1881","",0
"Posi_Ida_Chlamydomonas_1",2181,"feature_2181",720.577016144513,275.34,272.58,278.80900000002,1,"1882","1882",1
"Posi_Ida_Chlamydomonas_1",2182,"feature_2182",738.526524709078,275.34,271.89,278.80900000002,2,"1866,1897","1866,1897",2
"Posi_Ida_Chlamydomonas_1",2183,"feature_2183",755.562745967542,269.68000000002,263.47000000002,276.03,2,"1813,1826","1813,1826",2
"Posi_Ida_Chlamydomonas_1",2188,"feature_2188",838.56929588159,274.65,268.99000000002,281.86900000002,2,"1867,1875","1867,1875",2
"Posi_Ida_Chlamydomonas_1",2192,"feature_2192",843.525591406269,274.65,270.51,278.80900000002,1,"1884","1884",1
"Posi_Ida_Chlamydomonas_1",2194,"feature_2194",569.434403070414,276.729,271.2,283.959,2,"1864,1890","",0
"Posi_Ida_Chlamydomonas_1",2198,"feature_2198",721.580445310796,275.34,268.99000000002,279.786,1,"1858","1858",1
"Posi_Ida_Chlamydomonas_1",2199,"feature_2199",739.528688374438,276.729,269.82199999998,280.479,1,"1874","1874",1
"Posi_Ida_Chlamydomonas_1",2202,"feature_2202",1210.81208945036,276.729,273.96,279.786,1,"1902","1902",1
"Posi_Ida_Chlamydomonas_1",2205,"feature_2205",747.515626744551,278.80900000002,274.65,286.04899999998,1,"1922","1922",1
"Posi_Ida_Chlamydomonas_1",2209,"feature_2209",578.521717356832,276.729,273.27,280.479,1,"1908","",0
"Posi_Ida_Chlamydomonas_1",2211,"feature_2211",794.581791583842,279.49999999998,273.96,285.35899999998,1,"1924","",0
"Posi_Ida_Chlamydomonas_1",2212,"feature_2212",812.554909266914,270.51,266.23000000002,277.419,2,"1828,1836","1828,1836",2
"Posi_Ida_Chlamydomonas_1",2215,"feature_2215",881.515813094579,278.11900000002,275.34,280.479,1,"1901","1901",1
"Posi_Ida_Chlamydomonas_1",2219,"feature_2219",754.557258593618,255.87100000002,251.70100000002,262.78000000002,1,"1749","1749",1
"Posi_Ida_Chlamydomonas_1",2222,"feature_2222",377.398599079499,279.49999999998,276.729,281.86900000002,1,"1907","",0
"Posi_Ida_Chlamydomonas_1",2229,"feature_2229",855.578621504191,277.419,273.27,281.86900000002,1,"1868","1868",1
"Posi_Ida_Chlamydomonas_1",2232,"feature_2232",376.395189489222,279.49999999998,275.34,282.56899999998,2,"1905,1920","",0
"Posi_Ida_Chlamydomonas_1",2234,"feature_2234",768.561347970231,266.23000000002,261.40000000002,273.27,2,"1794,1814","1794,1814",2
"Posi_Ida_Chlamydomonas_1",2235,"feature_2235",768.562172610443,279.64099999998,273.27,282.56899999998,1,"1911","1911",1
"Posi_Ida_Chlamydomonas_1",2241,"feature_2241",784.607228164241,278.11900000002,273.27,283.959,2,"1883,1899","1883,1899",2
"Posi_Ida_Chlamydomonas_1",2243,"feature_2243",859.531404583437,278.11900000002,273.27,283.25899999998,1,"1900","1900",1
"Posi_Ida_Chlamydomonas_1",2246,"feature_2246",764.543227694682,278.80900000002,261.40000000002,283.959,2,"1898,1910","1898,1910",2
"Posi_Ida_Chlamydomonas_1",2252,"feature_2252",709.580543100165,279.49999999998,271.89,286.04899999998,1,"1857","1857",1
"Posi_Ida_Chlamydomonas_1",2253,"feature_2253",710.583945008015,279.49999999998,271.89,284.65900000002,3,"1865,1909,1929","1865,1909,1929",3
"Posi_Ida_Chlamydomonas_1",2262,"feature_2262",854.575172776637,277.419,273.27,283.25899999998,2,"1885,1891","1885,1891",2
"Posi_Ida_Chlamydomonas_1",2265,"feature_2265",724.516397685265,284.65900000002,282.56899999998,286.04899999998,1,"1987","",0
"Posi_Ida_Chlamydomonas_1",2271,"feature_2271",732.577483558678,269.68000000002,262.78000000002,276.03,2,"1811,1832","1811,1832",2
"Posi_Ida_Chlamydomonas_1",2280,"feature_2280",708.577060493594,279.49999999998,272.58,286.04899999998,2,"1873,1937","1873,1937",2
"Posi_Ida_Chlamydomonas_1",2281,"feature_2281",759.596231187435,269.82199999998,258.63,279.49999999998,2,"1822,1827","1822,1827",2
"Posi_Ida_Chlamydomonas_1",2285,"feature_2285",551.505053114369,286.04899999998,283.25899999998,288.819,1,"1981","",0
"Posi_Ida_Chlamydomonas_1",2287,"feature_2287",732.251700685968,286.749,282.56899999998,291.58900000002,1,"2020","2020",1
"Posi_Ida_Chlamydomonas_1",2292,"feature_2292",1211.81673762644,285.35899999998,274.65,289.509,2,"1967,1979","1967,1979",2
